Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,..
1997,..
1998,..
1999,..
2000,0.074
2001,0.07
2002,0.065
2003,0.061
2004,0.06
2005,0.059
2006,0.058
2007,0.052
2008,0.048
2009,0.042
2010,0.049
2011,0.047
2012,0.045
2013,0.042
2014,0.043
2015,0.039
2016,0.037
2017,0.037
2018,0.036
2019,0.035
2020,0.03
2021,0.026
2022,..
2023,..
2024,..
2025,..
