Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,..
1997,..
1998,..
1999,..
2000,..
2001,..
2002,..
2003,..
2004,..
2005,..
2006,..
2007,..
2008,..
2009,..
2010,..
2011,..
2012,..
2013,1.93209346282241
2014,2.17110016771819
2015,1.87317871201922
2016,2.07782983344634
2017,1.99148918152559
2018,1.97982825781091
2019,2.11291535537464
2020,1.93202039105056
2021,2.18390691252779
2022,2.26470967456442
2023,..
2024,..
2025,..
