Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,..
1997,..
1998,..
1999,..
2000,..
2001,..
2002,..
2003,..
2004,..
2005,..
2006,..
2007,79.4429271015983
2008,76.3496761487939
2009,81.0250035662161
2010,80.0239985533312
2011,79.8961536741184
2012,80.5191387184156
2013,81.1488962863242
2014,81.811015147586
2015,82.6309093119419
2016,83.8768641838764
2017,86.6310404922649
2018,86.6493779387795
2019,86.7606163243458
2020,98.8447893914034
2021,102.005697697127
2022,97.7461971145493
2023,98.5880753442335
2024,95.4214696910141
