Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,..
1997,..
1998,..
1999,..
2000,..
2001,..
2002,..
2003,..
2004,..
2005,..
2006,..
2007,..
2008,..
2009,..
2010,5.22444523481382
2011,5.56588394629364
2012,5.09359064851474
2013,5.05943809099213
2014,5.05384239226629
2015,5.31663532983445
2016,5.09457277824089
2017,4.98164856659786
2018,4.84619679216921
2019,4.81539005959773
2020,4.96359685204422
2021,3.80412191949828
2022,..
2023,..
2024,..
2025,..
