Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,..
1997,..
1998,..
1999,..
2000,..
2001,..
2002,..
2003,..
2004,..
2005,9.354
2006,10.172
2007,8.712
2008,9.538
2009,12.665
2010,13.773
2011,15.463
2012,12.662
2013,12.661
2014,13.68
2015,13.113
2016,15.635
2017,15.386
2018,14.246
2019,14.269
2020,16.258
2021,15.802
2022,13.376
2023,18.38
2024,15.433
2025,..
