Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,..
1997,..
1998,..
1999,..
2000,..
2001,..
2002,..
2003,..
2004,..
2005,..
2006,..
2007,..
2008,..
2009,..
2010,..
2011,..
2012,..
2013,19
2014,19.3199996948242
2015,19.6100006103516
2016,19.9200000762939
2017,20.2199993133545
2018,25.7786662981021
2019,21.0499992370606
2020,27.0066754783071
2021,27.4380822352702
2022,28.3959303679952
2023,29.8365901625754
2024,..
2025,..
