Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,..
1997,..
1998,..
1999,..
2000,..
2001,..
2002,..
2003,..
2004,..
2005,1967697471.11458
2006,3669641119.64226
2007,1773500000
2008,2798700000
2009,-3649200000
2010,-783600000
2011,6530000000
2012,5672000000
2013,-14130670000
2014,-4326300000
2015,-277224000
2016,746890000
2017,-1779500000
2018,3290740000
2019,-6156500000
2020,2511200000
2021,-270100000
2022,-51500000
2023,243100000
2024,-1514800000
2025,..
