Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,..
1997,..
1998,..
1999,..
2000,..
2001,..
2002,..
2003,..
2004,..
2005,83286534.0123521
2006,87607986.2476828
2007,87604858.6558806
2008,87590533.1684299
2009,87883032.8142448
2010,83143711.9742099
2011,81169433.6115872
2012,79413381.5707109
2013,79852103.1145065
2014,80267444.5133349
2015,80031478.8818359
2016,83216658.8642552
2017,82802301.8190967
2018,86549261.5165079
2019,87152942.5841699
2020,96303892.2294189
2021,91477375.805437
2022,85314895.9769636
2023,86238834.0676843
2024,..
2025,..
