Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,..
1997,..
1998,..
1999,..
2000,10.7
2001,10.5
2002,10.4
2003,10.3
2004,10.3
2005,10.2
2006,10.2
2007,10.1
2008,10.1
2009,10
2010,10
2011,10
2012,10.1
2013,10.2
2014,10.4
2015,10.5
2016,10.8
2017,11.1
2018,11.4
2019,11.8
2020,..
2021,..
2022,..
2023,..
2024,..
2025,..
