Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,30
1982,39
1983,43
1984,50
1985,61
1986,74
1987,86
1988,89
1989,89
1990,89
1991,79
1992,93
1993,89
1994,96
1995,82
1996,82
1997,82
1998,83
1999,83
2000,84
2001,84
2002,85
2003,85
2004,86
2005,86
2006,87
2007,87
2008,88
2009,88
2010,89
2011,91
2012,95
2013,98
2014,98
2015,90
2016,90
2017,90
2018,90
2019,90
2020,83
2021,77
2022,97
2023,85
2024,84
2025,..
