Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,..
1997,..
1998,..
1999,..
2000,5.5
2001,5.6
2002,5.6
2003,5.7
2004,5.7
2005,5.6
2006,5.5
2007,5.3
2008,5.1
2009,4.9
2010,4.7
2011,4.5
2012,4.3
2013,4.1
2014,3.9
2015,3.8
2016,3.7
2017,3.6
2018,3.6
2019,3.6
2020,3.6
2021,3.7
2022,3.9
2023,4.1
2024,4.5
2025,..
