Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,..
1997,..
1998,..
1999,..
2000,..
2001,..
2002,..
2003,0.138
2004,..
2005,0.139
2006,0.138
2007,0.157
2008,0.157
2009,0.166
2010,0.177
2011,0.188
2012,0.198
2013,0.195
2014,0.243
2015,0.26
2016,0.259
2017,0.304
2018,0.466
2019,0.477
2020,0.548
2021,0.619
2022,0.622
2023,0.664
2024,..
2025,..
