Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,..
1997,..
1998,..
1999,..
2000,..
2001,..
2002,..
2003,..
2004,..
2005,..
2006,..
2007,28348121217
2008,31672630338
2009,32169554713
2010,18062114104
2011,19710705572
2012,18578043351
2013,23020452724
2014,26767838222
2015,22552909326
2016,27175805685
2017,25235406983
2018,28165595899
2019,33085086466
2020,34318944448
2021,60841701079
2022,68608511632
2023,50647716012
2024,51334304858
2025,..
