Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,..
1997,..
1998,..
1999,..
2000,..
2001,..
2002,..
2003,..
2004,..
2005,..
2006,..
2007,..
2008,..
2009,..
2010,..
2011,..
2012,89782.9979658127
2013,195696.994662285
2014,118119.99976635
2015,133070.006966591
2016,107720.002532005
2017,78259.9970698357
2018,253500.998020172
2019,432370.007038116
2020,327426.999807358
2021,327499.985694885
2022,260787.99366951
2023,320324.003696442
2024,..
2025,..
