Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,7
1995,13
1996,18
1997,14
1998,15
1999,23
2000,17
2001,7
2002,7
2003,6
2004,0
2005,..
2006,25
2007,10
2008,10
2009,10
2010,5
2011,5
2012,5
2013,5
2014,..
2015,0
2016,..
2017,0
2018,5
2019,5
2020,5
2021,7
2022,0
2023,0
2024,10
2025,..
