Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,..
1997,..
1998,..
1999,..
2000,..
2001,..
2002,..
2003,..
2004,..
2005,..
2006,..
2007,72.8324311318307
2008,72.8324311318307
2009,72.8324311318307
2010,72.8324311318307
2011,72.8324311318307
2012,73.0825140464655
2013,73.3325969611003
2014,73.582679875735
2015,73.8327627903698
2016,74.0828457050046
2017,74.3329286196394
2018,74.5830115342742
2019,74.833094448909
2020,75.0831773635438
2021,75.3332602781786
2022,75.3332602781786
2023,75.3332602781786
2024,75.3332602781786
2025,..
